0 0.584057 0.584057 0.584057
10 0.535295 0.589183 0.616558
20 0.482372 0.57854 0.618379
30 0.482372 0.578827 0.618379
40 0.482372 0.570618 0.618379
50 0.482372 0.577084 0.618697
60 0.482372 0.577416 0.618697
70 0.482372 0.577649 0.618697
80 0.482372 0.579742 0.618697
90 0.482372 0.578477 0.618697
100 0.482372 0.576951 0.618697
110 0.482372 0.575769 0.618697
120 0.482372 0.575962 0.618697
130 0.482372 0.574226 0.618697
140 0.482372 0.5748 0.618697
150 0.47759 0.573685 0.618697
160 0.47759 0.573549 0.618697
170 0.47759 0.572561 0.618697
180 0.47759 0.572949 0.618697
190 0.47759 0.572754 0.618697
200 0.47759 0.571985 0.618697
210 0.47759 0.572457 0.618697
220 0.47759 0.571866 0.618697
230 0.47759 0.571917 0.618697
240 0.47759 0.571701 0.618697
250 0.47759 0.571676 0.618697
260 0.47759 0.571649 0.618697
270 0.47759 0.571606 0.618697
280 0.47759 0.571876 0.618697
290 0.47759 0.571996 0.618697
300 0.47759 0.572309 0.618697
310 0.47759 0.572666 0.618697
320 0.47759 0.572817 0.618697
330 0.47759 0.571954 0.618697
340 0.47759 0.571843 0.618697
350 0.47759 0.571838 0.618697
360 0.47759 0.570909 0.618697
370 0.47759 0.571111 0.618697
380 0.47759 0.57125 0.618697
390 0.47759 0.571239 0.618697
400 0.47759 0.571154 0.618697
410 0.47759 0.571152 0.618697
420 0.47759 0.571299 0.618697
430 0.47759 0.57122 0.618697
440 0.47759 0.570761 0.618697
450 0.47759 0.570714 0.618697
460 0.47759 0.571042 0.618697
470 0.47759 0.571181 0.618697
480 0.47759 0.571268 0.618714
490 0.47759 0.571089 0.618714
500 0.47759 0.570857 0.618714
510 0.47759 0.570648 0.618714
520 0.47759 0.570486 0.618714
530 0.47759 0.570536 0.618714
540 0.47759 0.570634 0.618714
550 0.47759 0.570678 0.618714
560 0.47759 0.570694 0.618714
570 0.47759 0.570838 0.618714
580 0.47759 0.570623 0.618714
590 0.47759 0.570926 0.618714
600 0.47759 0.571103 0.618714
610 0.47759 0.571244 0.618714
620 0.47759 0.571416 0.618714
630 0.47759 0.571443 0.618714
640 0.47759 0.571207 0.618714
650 0.47759 0.571246 0.618714
660 0.47759 0.571194 0.618714
670 0.47759 0.571339 0.618714
680 0.47759 0.571352 0.618714
690 0.47759 0.571385 0.618714
700 0.47759 0.571327 0.618714
710 0.47759 0.57128 0.618714
720 0.47759 0.571309 0.618714
730 0.47759 0.571161 0.618714
740 0.47759 0.571239 0.618714
750 0.47759 0.571086 0.618714
760 0.47759 0.571079 0.618714
770 0.47759 0.570844 0.618714
780 0.47759 0.570958 0.618714
790 0.47759 0.571081 0.618714
800 0.47759 0.570982 0.618714
810 0.47759 0.571006 0.618714
820 0.47759 0.570929 0.618714
830 0.47759 0.57117 0.618714
840 0.47759 0.570994 0.618714
850 0.47759 0.571224 0.618714
860 0.47759 0.571222 0.618714
870 0.47759 0.571429 0.618714
880 0.47759 0.571495 0.618714
890 0.47759 0.57125 0.618714
900 0.47759 0.571221 0.618714
910 0.47759 0.5713 0.618714
920 0.47759 0.571156 0.618714
930 0.47759 0.571032 0.618714
940 0.47759 0.571088 0.618714
950 0.459285 0.571006 0.618714
960 0.459285 0.570935 0.618714
970 0.459285 0.570868 0.618714
980 0.459285 0.570698 0.618714
990 0.459285 0.570713 0.618714
