0 0.613983 0.613983 0.613983
10 0.483476 0.554089 0.613983
20 0.483476 0.565228 0.613983
30 0.483476 0.572807 0.618094
40 0.483476 0.57862 0.618094
50 0.483476 0.574625 0.618094
60 0.483476 0.574266 0.618385
70 0.483476 0.573672 0.618385
80 0.483476 0.573551 0.618975
90 0.483476 0.574501 0.618975
100 0.483476 0.572859 0.618975
110 0.483476 0.572297 0.618975
120 0.483476 0.572072 0.618975
130 0.483476 0.572618 0.618975
140 0.483476 0.572076 0.618975
150 0.483476 0.572779 0.618975
160 0.483476 0.572631 0.618975
170 0.483476 0.572652 0.618975
180 0.483476 0.572992 0.618975
190 0.483476 0.573132 0.618975
200 0.483476 0.573973 0.618975
210 0.483476 0.573357 0.618975
220 0.483476 0.572712 0.619505
230 0.483476 0.572364 0.619505
240 0.483476 0.572635 0.619505
250 0.483476 0.572703 0.619505
260 0.483476 0.57318 0.619505
270 0.483476 0.573408 0.619505
280 0.483476 0.573665 0.619505
290 0.483476 0.574527 0.619505
300 0.483476 0.574379 0.619505
310 0.483476 0.574396 0.619505
320 0.483476 0.574986 0.619505
330 0.483476 0.575158 0.619505
340 0.483476 0.574646 0.619505
350 0.483476 0.574149 0.619505
360 0.483476 0.574121 0.619505
370 0.483476 0.574309 0.619505
380 0.483476 0.574436 0.619505
390 0.483476 0.57429 0.619505
400 0.483476 0.574456 0.619505
410 0.483476 0.574179 0.619505
420 0.483476 0.574204 0.619505
430 0.483476 0.573741 0.619505
440 0.483476 0.573892 0.619505
450 0.483476 0.57406 0.619505
460 0.483476 0.57404 0.619505
470 0.483476 0.573676 0.619505
480 0.483476 0.573722 0.619505
490 0.483476 0.573378 0.619505
500 0.483476 0.573385 0.619505
510 0.483476 0.573252 0.619505
520 0.483476 0.573363 0.619505
530 0.483476 0.573563 0.619505
540 0.483476 0.573617 0.619505
550 0.483476 0.573499 0.619505
560 0.483476 0.573451 0.619505
570 0.483476 0.573599 0.619505
580 0.483476 0.573662 0.619505
590 0.483476 0.573633 0.619505
600 0.483476 0.573502 0.619505
610 0.483476 0.573485 0.619505
620 0.483476 0.573449 0.619505
630 0.483476 0.573397 0.619505
640 0.483476 0.573802 0.619505
650 0.483476 0.57387 0.619505
660 0.483476 0.573819 0.619505
670 0.483476 0.573907 0.619505
680 0.483476 0.573758 0.619505
690 0.483476 0.573789 0.619505
700 0.483476 0.573955 0.619505
710 0.483476 0.573985 0.619505
720 0.483476 0.574125 0.619505
730 0.483476 0.574106 0.619505
740 0.483476 0.574433 0.619505
750 0.483476 0.574433 0.619505
760 0.483476 0.574585 0.619505
770 0.483476 0.574796 0.619505
780 0.483476 0.574587 0.619505
790 0.483476 0.574688 0.619505
800 0.483476 0.574521 0.619505
810 0.483476 0.574463 0.619505
820 0.483476 0.574343 0.619505
830 0.483476 0.574373 0.619505
840 0.483476 0.574198 0.619505
850 0.483476 0.574243 0.619505
860 0.483476 0.574323 0.619505
870 0.483476 0.574327 0.619505
880 0.483476 0.574277 0.619505
890 0.483476 0.574261 0.619505
900 0.483476 0.574555 0.619505
910 0.483476 0.574377 0.619505
920 0.483476 0.574254 0.619505
930 0.483476 0.574231 0.619505
940 0.483476 0.574322 0.619505
950 0.483476 0.574288 0.619505
960 0.483476 0.573944 0.619505
970 0.483476 0.57392 0.619505
980 0.483476 0.574055 0.619505
990 0.483476 0.573891 0.619505
