0 0.578507 0.578507 0.578507
10 0.517233 0.576939 0.614068
20 0.486479 0.572788 0.618152
30 0.486479 0.572982 0.618275
40 0.486479 0.574295 0.618275
50 0.486479 0.570652 0.618275
60 0.486479 0.569215 0.618275
70 0.486479 0.568751 0.618275
80 0.486479 0.571766 0.618275
90 0.486479 0.572565 0.618275
100 0.486479 0.572997 0.618992
110 0.486479 0.573054 0.618992
120 0.486479 0.57262 0.618992
130 0.486479 0.571631 0.618992
140 0.486479 0.572559 0.619438
150 0.486479 0.571025 0.619438
160 0.484871 0.569871 0.619438
170 0.484871 0.57032 0.619438
180 0.484871 0.570812 0.619438
190 0.484871 0.571197 0.619438
200 0.484871 0.570995 0.619438
210 0.484871 0.571675 0.619438
220 0.484871 0.571634 0.619438
230 0.479252 0.571154 0.619438
240 0.479252 0.571214 0.619438
250 0.479252 0.571395 0.619438
260 0.479252 0.571324 0.619438
270 0.479252 0.571218 0.619438
280 0.479252 0.570922 0.619438
290 0.479252 0.571353 0.619438
300 0.479252 0.57142 0.619438
310 0.479252 0.571339 0.619438
320 0.479252 0.571634 0.619438
330 0.479252 0.571482 0.619438
340 0.479252 0.571447 0.619438
350 0.479252 0.571836 0.619438
360 0.479252 0.571641 0.619438
370 0.479252 0.571556 0.619438
380 0.479252 0.571676 0.619438
390 0.479252 0.571709 0.619438
400 0.479252 0.571718 0.619438
410 0.479252 0.571684 0.619438
420 0.479252 0.571577 0.619438
430 0.479252 0.571733 0.619438
440 0.479252 0.571248 0.619438
450 0.479252 0.571192 0.619438
460 0.479252 0.571367 0.619438
470 0.479252 0.571706 0.619438
480 0.479252 0.571729 0.619438
490 0.479252 0.571602 0.619438
500 0.479252 0.571665 0.619438
510 0.479252 0.571774 0.619438
520 0.479252 0.57207 0.619438
530 0.479252 0.572104 0.619438
540 0.479252 0.572139 0.619438
550 0.479252 0.572024 0.619438
560 0.479252 0.571827 0.619438
570 0.479252 0.571699 0.619438
580 0.479252 0.571739 0.619438
590 0.479252 0.571668 0.619438
600 0.479252 0.571637 0.619438
610 0.479252 0.57167 0.619438
620 0.479252 0.571877 0.619438
630 0.479252 0.572121 0.619438
640 0.479252 0.572276 0.619438
650 0.479252 0.572178 0.619438
660 0.479252 0.571923 0.619438
670 0.479252 0.571408 0.619438
680 0.479252 0.571352 0.619438
690 0.479252 0.571304 0.619438
700 0.479252 0.571124 0.619438
710 0.479252 0.570836 0.619438
720 0.479252 0.570818 0.619438
730 0.479252 0.570738 0.619438
740 0.470607 0.570417 0.619438
750 0.470607 0.570589 0.619438
760 0.470607 0.570325 0.619438
770 0.470607 0.570059 0.619438
780 0.470607 0.570038 0.619438
790 0.470607 0.570029 0.619438
800 0.470607 0.569943 0.619438
810 0.470607 0.570164 0.619438
820 0.470607 0.570163 0.619438
830 0.470607 0.570167 0.619572
840 0.470607 0.570236 0.619572
850 0.470607 0.570347 0.619572
860 0.470607 0.570369 0.619572
870 0.470607 0.570367 0.619572
880 0.470607 0.570296 0.619572
890 0.470607 0.570183 0.619572
900 0.470607 0.570197 0.619572
910 0.470607 0.570251 0.619572
920 0.470607 0.570286 0.619572
930 0.470607 0.57026 0.619572
940 0.470607 0.57014 0.619572
950 0.470607 0.570063 0.619572
960 0.470607 0.570075 0.619572
970 0.470607 0.570138 0.619572
980 0.470607 0.570288 0.619572
990 0.470607 0.570251 0.619572
