0 0.561234 0.561234 0.561234
10 0.535323 0.57711 0.616733
20 0.480241 0.564007 0.616733
30 0.480241 0.571015 0.616733
40 0.468932 0.570227 0.616733
50 0.468932 0.571697 0.618272
60 0.468932 0.574252 0.618272
70 0.468932 0.572796 0.618272
80 0.468932 0.571438 0.618272
90 0.468932 0.570938 0.618272
100 0.468932 0.571216 0.618613
110 0.468932 0.572398 0.618613
120 0.468932 0.572605 0.618613
130 0.468932 0.573915 0.618613
140 0.458709 0.572758 0.618613
150 0.458709 0.571876 0.618613
160 0.458709 0.571643 0.618613
170 0.458709 0.570322 0.618613
180 0.458709 0.570775 0.618613
190 0.458709 0.570107 0.618613
200 0.458709 0.569334 0.618613
210 0.458709 0.568204 0.618613
220 0.458709 0.568232 0.618613
230 0.458709 0.568334 0.618613
240 0.458709 0.568088 0.618613
250 0.458709 0.568237 0.618613
260 0.458709 0.567856 0.618613
270 0.458709 0.568065 0.618613
280 0.458709 0.568036 0.618613
290 0.458709 0.568768 0.618613
300 0.458709 0.569163 0.618613
310 0.458709 0.569236 0.618613
320 0.458709 0.569244 0.618613
330 0.458709 0.569437 0.618613
340 0.458709 0.569359 0.618613
350 0.458709 0.569071 0.618613
360 0.458709 0.568903 0.618613
370 0.458709 0.568882 0.618613
380 0.458709 0.568727 0.618613
390 0.458709 0.569108 0.618613
400 0.458014 0.568659 0.618613
410 0.458014 0.568733 0.618613
420 0.458014 0.568984 0.618613
430 0.458014 0.568936 0.618613
440 0.458014 0.568768 0.618613
450 0.458014 0.568961 0.618613
460 0.458014 0.569215 0.618613
470 0.458014 0.569282 0.618613
480 0.458014 0.569339 0.618613
490 0.458014 0.569676 0.618613
500 0.458014 0.569575 0.618613
510 0.458014 0.569493 0.618613
520 0.458014 0.569248 0.618792
530 0.458014 0.569449 0.618792
540 0.458014 0.569457 0.618792
550 0.458014 0.56955 0.618792
560 0.458014 0.569622 0.618792
570 0.458014 0.569685 0.618792
580 0.458014 0.569695 0.618792
590 0.458014 0.569774 0.618792
600 0.458014 0.569859 0.618792
610 0.458014 0.569737 0.618792
620 0.458014 0.569803 0.618792
630 0.458014 0.570008 0.618792
640 0.458014 0.569831 0.618792
650 0.458014 0.570008 0.618792
660 0.458014 0.569971 0.618792
670 0.458014 0.570246 0.618792
680 0.458014 0.570002 0.618792
690 0.458014 0.569858 0.618792
700 0.458014 0.569833 0.618792
710 0.458014 0.569761 0.618792
720 0.458014 0.569674 0.618792
730 0.458014 0.56959 0.618792
740 0.458014 0.569602 0.618792
750 0.458014 0.569449 0.618792
760 0.458014 0.569541 0.618792
770 0.458014 0.569299 0.618792
780 0.458014 0.569511 0.618792
790 0.458014 0.569754 0.618792
800 0.458014 0.57 0.618792
810 0.458014 0.57028 0.618792
820 0.458014 0.570289 0.618792
830 0.458014 0.570204 0.618792
840 0.458014 0.57022 0.618792
850 0.458014 0.570197 0.618792
860 0.458014 0.570084 0.618792
870 0.458014 0.570118 0.618792
880 0.458014 0.570139 0.618792
890 0.458014 0.570086 0.618792
900 0.458014 0.570192 0.618792
910 0.458014 0.570336 0.618825
920 0.458014 0.57041 0.618825
930 0.458014 0.570496 0.618825
940 0.458014 0.570677 0.618825
950 0.458014 0.570836 0.619264
960 0.458014 0.570735 0.619264
970 0.458014 0.57078 0.619264
980 0.458014 0.570657 0.619264
990 0.458014 0.570567 0.619264
